factor,slider.response,my_rs,difference
size_manipulated,0.260416667,0.343636364,0.083219697
standard_plot,0.284722222,0.487272727,0.202550505
size_manipulated,0.039351852,0.954090909,0.914739057
size_manipulated,0.149305556,0.469318182,0.320012626
size_manipulated,0.291666667,0.810454545,0.518787878
standard_plot,0.127314815,0.379545455,0.25223064
size_manipulated,0.303240741,0.7925,0.489259259
standard_plot,0.359953704,0.882272727,0.522319023
size_manipulated,0.465277778,0.2,-0.265277778
size_manipulated,0.395833333,0.684772727,0.288939394
size_manipulated,0.100694444,0.900227273,0.799532829
size_manipulated,0.238425926,0.702727273,0.464301347
size_manipulated,0.273148148,0.541136364,0.267988216
standard_plot,0.092592593,0.756590909,0.663998316
size_manipulated,0.521990741,0.289772727,-0.232218014
standard_plot,0.44212963,0.702727273,0.260597643
standard_plot,0.481481481,0.738636364,0.257154883
standard_plot,0.311342593,0.954090909,0.642748316
size_manipulated,0.332175926,0.756590909,0.424414983
standard_plot,0.46875,0.630909091,0.162159091
standard_plot,0.640046296,0.217954545,-0.422091751
standard_plot,0.22337963,0.936136364,0.712756734
size_manipulated,0.280092593,0.577045455,0.296952862
standard_plot,0.800925926,0.235909091,-0.565016835
size_manipulated,0.646990741,0.361590909,-0.285399832
standard_plot,0.534722222,0.720681818,0.185959596
size_manipulated,0.296296296,0.738636364,0.442340068
standard_plot,0.4375,0.666818182,0.229318182
size_manipulated,0.556712963,0.325681818,-0.231031145
standard_plot,0.615740741,0.451363636,-0.164377105
size_manipulated,0.398148148,0.612954545,0.214806397
size_manipulated,0.579861111,0.271818182,-0.308042929
size_manipulated,0.541666667,0.415454545,-0.126212122
standard_plot,0.363425926,0.774545455,0.411119529
standard_plot,0.369212963,0.810454545,0.441241582
size_manipulated,0.177083333,0.720681818,0.543598485
standard_plot,0.479166667,0.577045455,0.097878788
size_manipulated,0.299768519,0.630909091,0.331140572
standard_plot,0.708333333,0.469318182,-0.239015151
size_manipulated,0.680555556,0.253863636,-0.42669192
size_manipulated,0.385416667,0.487272727,0.10185606
standard_plot,0.037037037,0.99,0.952962963
size_manipulated,0.06712963,0.864318182,0.797188552
size_manipulated,0.428240741,0.648863636,0.220622895
size_manipulated,0.438657407,0.523181818,0.084524411
standard_plot,0.951388889,0.3975,-0.553888889
standard_plot,0.915509259,0.325681818,-0.589827441
size_manipulated,0.707175926,0.451363636,-0.25581229
standard_plot,0.935185185,0.253863636,-0.681321549
standard_plot,0.321759259,0.7925,0.470740741
size_manipulated,0.078703704,0.846363636,0.767659932
size_manipulated,0.034722222,0.936136364,0.901414142
standard_plot,0.710648148,0.523181818,-0.18746633
standard_plot,0.09837963,0.972045455,0.873665825
standard_plot,0.835648148,0.307727273,-0.527920875
standard_plot,0.644675926,0.505227273,-0.139448653
standard_plot,0.8125,0.289772727,-0.522727273
standard_plot,0.881944444,0.271818182,-0.610126262
size_manipulated,0.550000014,0.343636364,-0.20636365
standard_plot,0.652777778,0.433409091,-0.219368687
standard_plot,0.5,0.361590909,-0.138409091
size_manipulated,0.30277782,0.307727273,0.004949453
standard_plot,0.449074074,0.541136364,0.09206229
size_manipulated,0.449074074,0.361590909,-0.087483165
size_manipulated,0.40370369,0.451363636,0.047659946
size_manipulated,0.80277775,0.774545455,-0.028232295
size_manipulated,0.95648151,0.900227273,-0.056254237
size_manipulated,0.976851852,0.954090909,-0.022760943
size_manipulated,0.496296282,0.559090909,0.062794627
size_manipulated,0.101851852,0.235909091,0.134057239
standard_plot,0.700925968,0.577045455,-0.123880513
size_manipulated,0.457407422,0.487272727,0.029865305
size_manipulated,0.109259252,0.2,0.090740748
standard_plot,0.689814815,0.720681818,0.030867003
size_manipulated,0.574999986,0.630909091,0.055909105
size_manipulated,0.840740769,0.882272727,0.041531958
standard_plot,0.737963005,0.756590909,0.018627904
standard_plot,0.562037079,0.648863636,0.086826557
size_manipulated,0.625,0.702727273,0.077727273
size_manipulated,0.609259288,0.756590909,0.147331621
size_manipulated,0.106481481,0.325681818,0.219200337
size_manipulated,0.829629686,0.846363636,0.01673395
standard_plot,0.598148134,0.666818182,0.068670048
standard_plot,0.443518533,0.738636364,0.295117831
standard_plot,0.242592635,0.505227273,0.262634638
size_manipulated,0.975000028,0.972045455,-0.002954573
size_manipulated,0.628703718,0.595,-0.033703718
size_manipulated,0.726851852,0.738636364,0.011784512
standard_plot,0.739814829,0.918181818,0.178366989
standard_plot,0.770370413,0.846363636,0.075993223
size_manipulated,0.319444444,0.415454545,0.096010101
size_manipulated,0.744444459,0.7925,0.048055541
standard_plot,0.834259316,0.936136364,0.101877048
standard_plot,0.669444473,0.828409091,0.158964618
size_manipulated,0.718518504,0.612954545,-0.105563959
standard_plot,0.39907406,0.595,0.19592594
standard_plot,0.665740755,0.684772727,0.019031972
size_manipulated,0.054629644,0.271818182,0.217188538
size_manipulated,0.837962963,0.828409091,-0.009553872
standard_plot,0.050925926,0.307727273,0.256801347
standard_plot,0.050000014,0.217954545,0.167954531
standard_plot,0.349074116,0.523181818,0.174107702
standard_plot,0.773148148,0.810454545,0.037306397
standard_plot,0.556481467,0.559090909,0.002609442
standard_plot,0.425925926,0.487272727,0.061346801
standard_plot,0.536111125,0.702727273,0.166616148
standard_plot,0.571296339,0.612954545,0.041658206
standard_plot,0.90833339,0.972045455,0.063712065
standard_plot,0.015740748,0.289772727,0.274031979
size_manipulated,0.518518519,0.523181818,0.004663299
size_manipulated,0.39444443,0.505227273,0.110782843
size_manipulated,0.527777778,0.666818182,0.139040404
size_manipulated,0.775925954,0.810454545,0.034528591
size_manipulated,0.538888931,0.469318182,-0.069570749
size_manipulated,0.57222225,0.684772727,0.112550477
standard_plot,0.094444452,0.235909091,0.141464639
size_manipulated,0.763888889,0.864318182,0.100429293
size_manipulated,0.22592594,0.3975,0.17157406
standard_plot,0.658333319,0.7925,0.134166681
size_manipulated,0.975000028,0.99,0.014999972
standard_plot,0.30277782,0.415454545,0.112676725
size_manipulated,0.631481524,0.720681818,0.089200294
standard_plot,0.263888889,0.271818182,0.007929293
size_manipulated,0.291666667,0.253863636,-0.037803031
standard_plot,0.535185213,0.469318182,-0.065867031
standard_plot,0.344444487,0.325681818,-0.018762669
size_manipulated,0.642592607,0.648863636,0.006271029
standard_plot,0.055555556,0.253863636,0.19830808
standard_plot,0.771296325,0.882272727,0.110976402
standard_plot,0.175925926,0.3975,0.221574074
standard_plot,0.030555548,0.2,0.169444452
size_manipulated,0.853703675,0.936136364,0.082432689
size_manipulated,0.645370413,0.577045455,-0.068324958
size_manipulated,0.539814843,0.541136364,0.001321521
size_manipulated,0.336111139,0.379545455,0.043434316
standard_plot,0.234259288,0.343636364,0.109377076
size_manipulated,0.395370413,0.433409091,0.038038678
standard_plot,0.841666751,0.900227273,0.058560522
size_manipulated,0.10092594,0.289772727,0.188846787
size_manipulated,0.853703675,0.918181818,0.064478143
standard_plot,0.210185228,0.451363636,0.241178408
standard_plot,0.563888903,0.774545455,0.210656552
standard_plot,0.507407436,0.630909091,0.123501655
size_manipulated,0.156481496,0.217954545,0.061473049
standard_plot,0.887963048,0.954090909,0.066127861
standard_plot,0.660185213,0.864318182,0.204132969
standard_plot,0.954629686,0.99,0.035370314
standard_plot,0.081481474,0.379545455,0.298063981
standard_plot,0.889322917,0.918181818,0.028858901
size_manipulated,0.829427083,0.720681818,-0.108745265
standard_plot,0.41015625,0.559090909,0.148934659
standard_plot,0.252604167,0.469318182,0.216714015
size_manipulated,0.864583333,0.864318182,-2.65151000000019e-4
size_manipulated,0.55859375,0.433409091,-0.125184659
standard_plot,0.438802083,0.774545455,0.335743372
size_manipulated,0.463541667,0.307727273,-0.155814394
standard_plot,0.513020833,0.900227273,0.38720644
size_manipulated,0.751302083,0.595,-0.156302083
size_manipulated,0.565104167,0.523181818,-0.041922349
size_manipulated,0.955729167,0.882272727,-0.07345644
size_manipulated,0.470052083,0.217954545,-0.252097538
size_manipulated,0.688802083,0.702727273,0.01392519
standard_plot,0.263020833,0.828409091,0.565388258
standard_plot,0.236979167,0.433409091,0.196429924
standard_plot,0.205729167,0.289772727,0.08404356
size_manipulated,0.32421875,0.271818182,-0.052400568
size_manipulated,0.671875,0.756590909,0.084715909
size_manipulated,0.510416667,0.343636364,-0.166780303
standard_plot,0.200520833,0.541136364,0.340615531
standard_plot,0.177083333,0.217954545,0.040871212
standard_plot,0.15234375,0.307727273,0.155383523
size_manipulated,0.77734375,0.7925,0.01515625
size_manipulated,0.541666667,0.469318182,-0.072348485
size_manipulated,0.42578125,0.235909091,-0.189872159
standard_plot,0.16015625,0.630909091,0.470752841
standard_plot,0.227864583,0.505227273,0.27736269
standard_plot,0.373697917,0.882272727,0.50857481
standard_plot,0.221354167,0.720681818,0.499327651
size_manipulated,0.938802083,0.918181818,-0.020620265
standard_plot,0.16796875,0.3975,0.22953125
standard_plot,0.501302083,0.954090909,0.452788826
standard_plot,0.18359375,0.271818182,0.088224432
size_manipulated,0.415364583,0.505227273,0.08986269
standard_plot,0.1953125,0.379545455,0.184232955
standard_plot,0.213541667,0.7925,0.578958333
size_manipulated,0.951822917,0.972045455,0.020222538
size_manipulated,0.44140625,0.361590909,-0.079815341
size_manipulated,0.393229167,0.451363636,0.058134469
size_manipulated,0.479166667,0.828409091,0.349242424
size_manipulated,0.2890625,0.379545455,0.090482955
size_manipulated,0.216145833,0.541136364,0.324990531
standard_plot,0.205729167,0.648863636,0.443134469
size_manipulated,0.846354167,0.738636364,-0.107717803
size_manipulated,0.485677083,0.684772727,0.199095644
size_manipulated,0.326822917,0.648863636,0.322040719
standard_plot,0.19921875,0.361590909,0.162372159
standard_plot,0.212239583,0.738636364,0.526396781
standard_plot,0.8125,0.972045455,0.159545455
standard_plot,0.356770833,0.684772727,0.328001894
standard_plot,0.166666667,0.451363636,0.284696969
standard_plot,0.204427083,0.523181818,0.318754735
size_manipulated,0.303385417,0.630909091,0.327523674
standard_plot,0.186197917,0.253863636,0.067665719
size_manipulated,0.74609375,0.810454545,0.064360795
size_manipulated,0.821614583,0.900227273,0.07861269
standard_plot,0.201822917,0.810454545,0.608631628
standard_plot,0.205729167,0.864318182,0.658589015
standard_plot,0.234375,0.415454545,0.181079545
size_manipulated,0.359375,0.612954545,0.253579545
size_manipulated,0.266927083,0.325681818,0.058754735
size_manipulated,0.34375,0.666818182,0.323068182
size_manipulated,0.295572917,0.3975,0.101927083
standard_plot,0.180989583,0.702727273,0.52173769
size_manipulated,0.666666667,0.774545455,0.107878788
standard_plot,0.17578125,0.235909091,0.060127841
standard_plot,0.265625,0.846363636,0.580738636
size_manipulated,0.975260417,0.954090909,-0.021169508
standard_plot,0.205729167,0.756590909,0.550861742
standard_plot,0.180989583,0.487272727,0.306283144
size_manipulated,0.34375,0.487272727,0.143522727
size_manipulated,0.384114583,0.415454545,0.031339962
size_manipulated,0.364583333,0.2,-0.164583333
size_manipulated,0.352864583,0.577045455,0.224180872
standard_plot,0.20703125,0.577045455,0.370014205
standard_plot,0.16796875,0.2,0.03203125
standard_plot,0.231770833,0.595,0.363229167
size_manipulated,0.380208333,0.289772727,-0.090435606
size_manipulated,0.390625,0.559090909,0.168465909
size_manipulated,0.684895833,0.846363636,0.161467803
standard_plot,0.248697917,0.666818182,0.418120265
standard_plot,0.932291667,0.99,0.057708333
size_manipulated,0.977864583,0.99,0.012135417
standard_plot,0.147135417,0.343636364,0.196500947
standard_plot,0.1875,0.325681818,0.138181818
size_manipulated,0.27734375,0.253863636,-0.023480114
size_manipulated,0.635416667,0.936136364,0.300719697
standard_plot,0.490885417,0.936136364,0.445250947
standard_plot,0.26171875,0.612954545,0.351235795
size_manipulated,0.800925926,0.469318182,-0.331607744
standard_plot,0.39537037,0.720681818,0.325311448
standard_plot,0.276851852,0.756590909,0.479739057
size_manipulated,0.482407407,0.343636364,-0.138771043
standard_plot,0.224074074,0.343636364,0.11956229
standard_plot,0.155555556,0.487272727,0.331717171
size_manipulated,0.481481481,0.325681818,-0.155799663
size_manipulated,0.85,0.756590909,-0.093409091
size_manipulated,0.55462963,0.505227273,-0.049402357
size_manipulated,0.937962963,0.900227273,-0.03773569
size_manipulated,0.438888889,0.307727273,-0.131161616
standard_plot,0.874074074,0.864318182,-0.009755892
size_manipulated,0.877777778,0.7925,-0.085277778
size_manipulated,0.864814815,0.559090909,-0.305723906
size_manipulated,0.450925926,0.2,-0.250925926
standard_plot,0.730555556,0.882272727,0.151717171
standard_plot,0.183333333,0.217954545,0.034621212
size_manipulated,0.524074074,0.487272727,-0.036801347
size_manipulated,0.792592593,0.720681818,-0.071910775
standard_plot,0.722222222,0.828409091,0.106186869
size_manipulated,0.581481481,0.433409091,-0.14807239
size_manipulated,0.827777778,0.810454545,-0.017323233
size_manipulated,0.575,0.415454545,-0.159545455
standard_plot,0.911111111,0.972045455,0.060934344
standard_plot,0.168518519,0.307727273,0.139208754
size_manipulated,0.675925926,0.595,-0.080925926
size_manipulated,0.758333333,0.648863636,-0.109469697
standard_plot,0.498148148,0.469318182,-0.028829966
size_manipulated,0.614814815,0.217954545,-0.39686027
standard_plot,0.378703704,0.505227273,0.126523569
size_manipulated,0.72962963,0.523181818,-0.206447812
standard_plot,0.308333333,0.325681818,0.017348485
size_manipulated,0.576851852,0.253863636,-0.322988216
standard_plot,0.905555556,0.954090909,0.048535353
size_manipulated,0.741666667,0.3975,-0.344166667
standard_plot,0.801851852,0.900227273,0.098375421
standard_plot,0.447222222,0.612954545,0.165732323
size_manipulated,0.557407407,0.451363636,-0.106043771
size_manipulated,0.708333333,0.666818182,-0.041515151
standard_plot,0.463888889,0.577045455,0.113156566
standard_plot,0.396296296,0.559090909,0.162794613
size_manipulated,0.589814815,0.361590909,-0.228223906
standard_plot,0.412037037,0.433409091,0.021372054
standard_plot,0.335185185,0.451363636,0.116178451
size_manipulated,0.507407407,0.271818182,-0.235589225
standard_plot,0.902777778,0.936136364,0.033358586
standard_plot,0.441666667,0.595,0.153333333
standard_plot,0.507407407,0.3975,-0.109907407
size_manipulated,0.893518519,0.846363636,-0.047154883
size_manipulated,0.962037037,0.954090909,-0.007946128
standard_plot,0.6,0.738636364,0.138636364
size_manipulated,0.584259259,0.289772727,-0.294486532
size_manipulated,0.526851852,0.235909091,-0.290942761
standard_plot,0.599074074,0.648863636,0.049789562
standard_plot,0.497222222,0.541136364,0.043914142
standard_plot,0.500925926,0.289772727,-0.211153199
size_manipulated,0.938888889,0.864318182,-0.074570707
size_manipulated,0.984259259,0.99,0.005740741
standard_plot,0.387962963,0.702727273,0.31476431
size_manipulated,0.938888889,0.882272727,-0.056616162
standard_plot,0.459259259,0.379545455,-0.079713804
size_manipulated,0.69537037,0.630909091,-0.064461279
standard_plot,0.484259259,0.271818182,-0.212441077
standard_plot,0.500925926,0.684772727,0.183846801
standard_plot,0.568518519,0.235909091,-0.332609428
standard_plot,0.662037037,0.774545455,0.112508418
standard_plot,0.510185185,0.361590909,-0.148594276
standard_plot,0.497222222,0.2,-0.297222222
standard_plot,0.87037037,0.918181818,0.047811448
standard_plot,0.97037037,0.99,0.01962963
standard_plot,0.835185185,0.810454545,-0.02473064
size_manipulated,0.85462963,0.702727273,-0.151902357
size_manipulated,0.92962963,0.936136364,0.006506734
standard_plot,0.843518519,0.846363636,0.002845117
size_manipulated,0.972222222,0.972045455,-1.767670000000221e-4
standard_plot,0.566666667,0.523181818,-0.043484849
standard_plot,0.637037037,0.7925,0.155462963
standard_plot,0.438888889,0.630909091,0.192020202
size_manipulated,0.480555556,0.577045455,0.096489899
size_manipulated,0.59537037,0.684772727,0.089402357
size_manipulated,0.612962963,0.541136364,-0.071826599
